과거법정동코드	리명	법정동코드	삭제일자	생성일자	순위	시군구명	시도명	읍면동명	법정동명
		1141010500		1988-04-23	5	서대문구	서울특별시	냉천동	서울특별시 서대문구 냉천동
		1141010600		1988-04-23	6	서대문구	서울특별시	천연동	서울특별시 서대문구 천연동
		1141010700		1988-04-23	7	서대문구	서울특별시	옥천동	서울특별시 서대문구 옥천동
		1141010800		1988-04-23	8	서대문구	서울특별시	영천동	서울특별시 서대문구 영천동
		1141010900		1998-10-01	9	서대문구	서울특별시	현저동	서울특별시 서대문구 현저동
		1141011000		1988-04-23	10	서대문구	서울특별시	북아현동	서울특별시 서대문구 북아현동
		1141011100		1988-04-23	11	서대문구	서울특별시	홍제동	서울특별시 서대문구 홍제동
		1141011200		1988-04-23	12	서대문구	서울특별시	대현동	서울특별시 서대문구 대현동
		1141011300		1988-04-23	13	서대문구	서울특별시	대신동	서울특별시 서대문구 대신동
		1141011400		1988-04-23	14	서대문구	서울특별시	신촌동	서울특별시 서대문구 신촌동
		1141011500		1988-04-23	15	서대문구	서울특별시	봉원동	서울특별시 서대문구 봉원동
		1141011600		1988-04-23	16	서대문구	서울특별시	창천동	서울특별시 서대문구 창천동
		1141011700		1988-04-23	17	서대문구	서울특별시	연희동	서울특별시 서대문구 연희동
		1141011800		1988-04-23	18	서대문구	서울특별시	홍은동	서울특별시 서대문구 홍은동
		1141011900		1988-04-23	19	서대문구	서울특별시	북가좌동	서울특별시 서대문구 북가좌동
		1141012000		1988-04-23	20	서대문구	서울특별시	남가좌동	서울특별시 서대문구 남가좌동
		1144000000		1988-04-23	14	마포구	서울특별시		서울특별시 마포구
		1144010100		1988-04-23	1	마포구	서울특별시	아현동	서울특별시 마포구 아현동
		1144010200		1988-04-23	2	마포구	서울특별시	공덕동	서울특별시 마포구 공덕동
		1144010300		1988-04-23	3	마포구	서울특별시	신공덕동	서울특별시 마포구 신공덕동
		1144010400		1988-04-23	4	마포구	서울특별시	도화동	서울특별시 마포구 도화동
		1144010500		1988-04-23	5	마포구	서울특별시	용강동	서울특별시 마포구 용강동
		1144010600		1988-04-23	6	마포구	서울특별시	토정동	서울특별시 마포구 토정동
		1144010700		1988-04-23	7	마포구	서울특별시	마포동	서울특별시 마포구 마포동
		1144010800		1988-04-23	8	마포구	서울특별시	대흥동	서울특별시 마포구 대흥동
		1144010900		1988-04-23	9	마포구	서울특별시	염리동	서울특별시 마포구 염리동
		1144011000		1988-04-23	10	마포구	서울특별시	노고산동	서울특별시 마포구 노고산동
		1144011100		1988-04-23	11	마포구	서울특별시	신수동	서울특별시 마포구 신수동
		1144011200		1988-04-23	12	마포구	서울특별시	현석동	서울특별시 마포구 현석동
		1144011300		1988-04-23	13	마포구	서울특별시	구수동	서울특별시 마포구 구수동
		1144011400		1988-04-23	14	마포구	서울특별시	창전동	서울특별시 마포구 창전동
		1144011500		1988-04-23	15	마포구	서울특별시	상수동	서울특별시 마포구 상수동
		1144011600		1988-04-23	16	마포구	서울특별시	하중동	서울특별시 마포구 하중동
		1144011700		1988-04-23	17	마포구	서울특별시	신정동	서울특별시 마포구 신정동
		1144011800		1988-04-23	18	마포구	서울특별시	당인동	서울특별시 마포구 당인동
		1144012000		1988-04-23	19	마포구	서울특별시	서교동	서울특별시 마포구 서교동
		1144012100		1988-04-23	20	마포구	서울특별시	동교동	서울특별시 마포구 동교동
		1144012200		1988-04-23	21	마포구	서울특별시	합정동	서울특별시 마포구 합정동
		1144012300		1988-04-23	22	마포구	서울특별시	망원동	서울특별시 마포구 망원동
		1144012400		1988-04-23	23	마포구	서울특별시	연남동	서울특별시 마포구 연남동
		1144012500		1988-04-23	24	마포구	서울특별시	성산동	서울특별시 마포구 성산동
		1144012600		1988-04-23	25	마포구	서울특별시	중동	서울특별시 마포구 중동
		1144012700		1988-04-23	26	마포구	서울특별시	상암동	서울특별시 마포구 상암동
		1147000000		1988-04-23	15	양천구	서울특별시		서울특별시 양천구
		1147010100		1988-04-23	1	양천구	서울특별시	신정동	서울특별시 양천구 신정동
		1147010200		1988-04-23	2	양천구	서울특별시	목동	서울특별시 양천구 목동
		1147010300		1988-04-23	3	양천구	서울특별시	신월동	서울특별시 양천구 신월동
		1150000000		1988-04-23	16	강서구	서울특별시		서울특별시 강서구
		1150010100		1988-04-23	1	강서구	서울특별시	염창동	서울특별시 강서구 염창동
		1150010200		1988-04-23	2	강서구	서울특별시	등촌동	서울특별시 강서구 등촌동
		1150010300		1988-04-23	3	강서구	서울특별시	화곡동	서울특별시 강서구 화곡동
		1150010400		1993-04-01	4	강서구	서울특별시	가양동	서울특별시 강서구 가양동
		1150010500		1993-04-01	5	강서구	서울특별시	마곡동	서울특별시 강서구 마곡동
		1150010600		1989-09-01	6	강서구	서울특별시	내발산동	서울특별시 강서구 내발산동
		1150010700		1989-09-01	7	강서구	서울특별시	외발산동	서울특별시 강서구 외발산동
		1150010800		1988-04-23	8	강서구	서울특별시	공항동	서울특별시 강서구 공항동
		1150010900		1988-04-23	9	강서구	서울특별시	방화동	서울특별시 강서구 방화동
		1150011000		1988-04-23	10	강서구	서울특별시	개화동	서울특별시 강서구 개화동
		1150011100		1998-12-01	11	강서구	서울특별시	과해동	서울특별시 강서구 과해동
		1150011200		1998-12-01	12	강서구	서울특별시	오곡동	서울특별시 강서구 오곡동
		1150011300		1998-12-01	13	강서구	서울특별시	오쇠동	서울특별시 강서구 오쇠동
		1153000000		1988-04-23	17	구로구	서울특별시		서울특별시 구로구
		1153010100		1988-04-23	1	구로구	서울특별시	신도림동	서울특별시 구로구 신도림동
		1153010200		1988-04-23	2	구로구	서울특별시	구로동	서울특별시 구로구 구로동
		1153010300		1988-04-23	3	구로구	서울특별시	가리봉동	서울특별시 구로구 가리봉동
		1153010600		1988-04-23	4	구로구	서울특별시	고척동	서울특별시 구로구 고척동
		1153010700		1988-04-23	5	구로구	서울특별시	개봉동	서울특별시 구로구 개봉동
		1153010800		1988-04-23	6	구로구	서울특별시	오류동	서울특별시 구로구 오류동
		1153010900		1988-07-01	7	구로구	서울특별시	궁동	서울특별시 구로구 궁동
		1153011000		1988-07-01	8	구로구	서울특별시	온수동	서울특별시 구로구 온수동
		1153011100		1988-04-23	9	구로구	서울특별시	천왕동	서울특별시 구로구 천왕동
		1153011200		1988-04-23	10	구로구	서울특별시	항동	서울특별시 구로구 항동
		1154500000		1995-03-01	18	금천구	서울특별시		서울특별시 금천구
		1154510100		1995-03-01	1	금천구	서울특별시	가산동	서울특별시 금천구 가산동
		1154510200		1995-03-01	2	금천구	서울특별시	독산동	서울특별시 금천구 독산동
		1154510300		1995-03-01	3	금천구	서울특별시	시흥동	서울특별시 금천구 시흥동
		1156000000		1988-04-23	19	영등포구	서울특별시		서울특별시 영등포구
		1156010100		1988-04-23	1	영등포구	서울특별시	영등포동	서울특별시 영등포구 영등포동
		1156010200		1988-04-23	2	영등포구	서울특별시	영등포동1가	서울특별시 영등포구 영등포동1가
		1156010300		1988-04-23	3	영등포구	서울특별시	영등포동2가	서울특별시 영등포구 영등포동2가
		1156010400		1988-04-23	4	영등포구	서울특별시	영등포동3가	서울특별시 영등포구 영등포동3가
		1156010500		1988-04-23	5	영등포구	서울특별시	영등포동4가	서울특별시 영등포구 영등포동4가
		1156010600		1988-04-23	6	영등포구	서울특별시	영등포동5가	서울특별시 영등포구 영등포동5가
		1156010700		1988-04-23	7	영등포구	서울특별시	영등포동6가	서울특별시 영등포구 영등포동6가
		1156010800		1988-04-23	8	영등포구	서울특별시	영등포동7가	서울특별시 영등포구 영등포동7가
		1156010900		1988-04-23	9	영등포구	서울특별시	영등포동8가	서울특별시 영등포구 영등포동8가
		1156011000		1988-04-23	10	영등포구	서울특별시	여의도동	서울특별시 영등포구 여의도동
		1156011100		1988-04-23	11	영등포구	서울특별시	당산동1가	서울특별시 영등포구 당산동1가
		1156011200		1988-04-23	12	영등포구	서울특별시	당산동2가	서울특별시 영등포구 당산동2가
		1156011300		1988-04-23	13	영등포구	서울특별시	당산동3가	서울특별시 영등포구 당산동3가
		1156011400		1988-04-23	14	영등포구	서울특별시	당산동4가	서울특별시 영등포구 당산동4가
		1156011500		1988-04-23	15	영등포구	서울특별시	당산동5가	서울특별시 영등포구 당산동5가
		1156011600		1988-04-23	16	영등포구	서울특별시	당산동6가	서울특별시 영등포구 당산동6가
		1156011700		1988-04-23	17	영등포구	서울특별시	당산동	서울특별시 영등포구 당산동
		1156011800		1988-04-23	18	영등포구	서울특별시	도림동	서울특별시 영등포구 도림동
		1156011900		1988-04-23	19	영등포구	서울특별시	문래동1가	서울특별시 영등포구 문래동1가
		1156012000		1988-04-23	20	영등포구	서울특별시	문래동2가	서울특별시 영등포구 문래동2가
		1156012100		1988-04-23	21	영등포구	서울특별시	문래동3가	서울특별시 영등포구 문래동3가
		1156012200		1988-04-23	22	영등포구	서울특별시	문래동4가	서울특별시 영등포구 문래동4가
		1156012300		1988-04-23	23	영등포구	서울특별시	문래동5가	서울특별시 영등포구 문래동5가
		1156012400		1988-04-23	24	영등포구	서울특별시	문래동6가	서울특별시 영등포구 문래동6가
		1156012500		1988-04-23	25	영등포구	서울특별시	양평동1가	서울특별시 영등포구 양평동1가
		1156012600		1988-04-23	26	영등포구	서울특별시	양평동2가	서울특별시 영등포구 양평동2가
		1156012700		1991-09-07	27	영등포구	서울특별시	양평동3가	서울특별시 영등포구 양평동3가
		1156012800		1988-04-23	28	영등포구	서울특별시	양평동4가	서울특별시 영등포구 양평동4가
		1156012900		1988-04-23	29	영등포구	서울특별시	양평동5가	서울특별시 영등포구 양평동5가
		1156013000		1988-04-23	30	영등포구	서울특별시	양평동6가	서울특별시 영등포구 양평동6가
		1156013100		1988-04-23	31	영등포구	서울특별시	양화동	서울특별시 영등포구 양화동
		1156013200		1988-04-23	32	영등포구	서울특별시	신길동	서울특별시 영등포구 신길동
		1156013300		1988-04-23	33	영등포구	서울특별시	대림동	서울특별시 영등포구 대림동
		1156013400		1998-04-20	34	영등포구	서울특별시	양평동	서울특별시 영등포구 양평동
		1159000000		1988-04-23	20	동작구	서울특별시		서울특별시 동작구
		1159010100		1988-04-23	1	동작구	서울특별시	노량진동	서울특별시 동작구 노량진동
		1159010200		1988-04-23	2	동작구	서울특별시	상도동	서울특별시 동작구 상도동
		1159010300		1988-04-23	3	동작구	서울특별시	상도1동	서울특별시 동작구 상도1동
		1159010400		1988-04-23	4	동작구	서울특별시	본동	서울특별시 동작구 본동
		1159010500		1988-04-23	5	동작구	서울특별시	흑석동	서울특별시 동작구 흑석동
		1159010600		1988-04-23	6	동작구	서울특별시	동작동	서울특별시 동작구 동작동
		1159010700		1988-04-23	7	동작구	서울특별시	사당동	서울특별시 동작구 사당동
		1159010800		1988-04-23	8	동작구	서울특별시	대방동	서울특별시 동작구 대방동
		1159010900		1988-04-23	9	동작구	서울특별시	신대방동	서울특별시 동작구 신대방동
		1162000000		1988-04-23	21	관악구	서울특별시		서울특별시 관악구
		1162010100		1988-04-23	1	관악구	서울특별시	봉천동	서울특별시 관악구 봉천동
		1162010200		1988-04-23	2	관악구	서울특별시	신림동	서울특별시 관악구 신림동
		1162010300		1988-04-23	3	관악구	서울특별시	남현동	서울특별시 관악구 남현동
		1165000000		1988-04-23	22	서초구	서울특별시		서울특별시 서초구
		1165010100		1989-04-27	1	서초구	서울특별시	방배동	서울특별시 서초구 방배동
